hiperparam_ind_conv,problema,n_objetivos,w_0,run,indicador,valor_indicador
EPS+,WFG8,5,0.7,14,igd+,-0.5509554
EPS+,WFG8,5,0.7,15,igd+,-0.6232315
EPS+,WFG8,5,0.7,16,igd+,-0.5974084
EPS+,WFG8,5,0.7,17,igd+,-0.622081
EPS+,WFG8,5,0.7,18,igd+,-0.5911495
EPS+,WFG8,5,0.7,19,igd+,-0.5677029
EPS+,WFG7,5,0.7,0,eps+,-1.746207
EPS+,WFG7,5,0.7,1,eps+,-1.621481
EPS+,WFG7,5,0.7,2,eps+,-1.666443
EPS+,WFG7,5,0.7,3,eps+,-1.635757
EPS+,WFG7,5,0.7,4,eps+,-1.599506
EPS+,WFG7,5,0.7,5,eps+,-1.750849
EPS+,WFG7,5,0.7,6,eps+,-1.603769
EPS+,WFG7,5,0.7,7,eps+,-1.629929
EPS+,WFG7,5,0.7,8,eps+,-1.577771
EPS+,WFG7,5,0.7,9,eps+,-1.656085
EPS+,WFG7,5,0.7,10,eps+,-1.628934
EPS+,WFG7,5,0.7,11,eps+,-1.538243
EPS+,WFG7,5,0.7,12,eps+,-1.574364
EPS+,WFG7,5,0.7,13,eps+,-1.747072
EPS+,WFG7,5,0.7,14,eps+,-1.607275
EPS+,WFG7,5,0.7,15,eps+,-1.589155
EPS+,WFG7,5,0.7,16,eps+,-1.639898
EPS+,WFG7,5,0.7,17,eps+,-1.750237
EPS+,WFG7,5,0.7,18,eps+,-1.807153
EPS+,WFG7,5,0.7,19,eps+,-1.619947
EPS+,WFG3,5,0.7,0,s-energy,-2501.39
EPS+,WFG3,5,0.7,1,s-energy,-2475.868
EPS+,WFG3,5,0.7,2,s-energy,-2579.072
EPS+,WFG3,5,0.7,3,s-energy,-2131.29
EPS+,WFG3,5,0.7,4,s-energy,-1923.741
EPS+,WFG3,5,0.7,5,s-energy,-2958.187
EPS+,WFG3,5,0.7,6,s-energy,-1908.404
EPS+,WFG3,5,0.7,7,s-energy,-2291.719
EPS+,WFG3,5,0.7,8,s-energy,-2188.724
EPS+,WFG3,5,0.7,9,s-energy,-2273.706
EPS+,WFG3,5,0.7,10,s-energy,-2408.803
EPS+,WFG3,5,0.7,11,s-energy,-2397.777
EPS+,WFG3,5,0.7,12,s-energy,-2940.99
EPS+,WFG3,5,0.7,13,s-energy,-2534.722
EPS+,WFG3,5,0.7,14,s-energy,-2961.05
EPS+,WFG3,5,0.7,15,s-energy,-3341.261
EPS+,WFG3,5,0.7,16,s-energy,-2588.933
EPS+,WFG3,5,0.7,17,s-energy,-2162.191
EPS+,WFG3,5,0.7,18,s-energy,-2771.515
EPS+,WFG3,5,0.7,19,s-energy,-2449.406
EPS+,WFG2,3,0.7,0,r2,5.737257
EPS+,WFG2,3,0.7,1,r2,5.252375
EPS+,WFG2,3,0.7,2,r2,796.2206
EPS+,WFG2,3,0.7,3,r2,10.25143
EPS+,WFG2,3,0.7,4,r2,4.181322
EPS+,WFG2,3,0.7,5,r2,811.0515
EPS+,WFG2,3,0.7,6,r2,794.4772
EPS+,WFG2,3,0.7,7,r2,4.986664
EPS+,WFG2,3,0.7,8,r2,7.070138
EPS+,WFG2,3,0.7,9,r2,5.166399
EPS+,WFG2,3,0.7,10,r2,804.6997
EPS+,WFG2,3,0.7,11,r2,18.83314
EPS+,WFG2,3,0.7,12,r2,809.8451
EPS+,WFG2,3,0.7,13,r2,807.0906
EPS+,WFG2,3,0.7,14,r2,807.5731
EPS+,WFG2,3,0.7,15,r2,3.79037
EPS+,WFG2,3,0.7,16,r2,6.152394
EPS+,WFG2,3,0.7,17,r2,804.4542
EPS+,WFG2,3,0.7,18,r2,6.493771
EPS+,WFG2,3,0.7,19,r2,796.8787
EPS+,WFG1,3,0.7,0,igd,-0.9771705
EPS+,WFG1,3,0.7,1,igd,-0.9647515
EPS+,WFG1,3,0.7,2,igd,-0.926908
EPS+,WFG1,3,0.7,3,igd,-0.9660078
EPS+,WFG1,3,0.7,4,igd,-0.9649356
EPS+,WFG1,3,0.7,5,igd,-0.979638
EPS+,WFG1,3,0.7,6,igd,-0.9551714
EPS+,WFG1,3,0.7,7,igd,-0.9394876
EPS+,WFG1,3,0.7,8,igd,-0.9493867
EPS+,WFG1,3,0.7,9,igd,-0.9489624
EPS+,WFG1,3,0.7,10,igd,-0.9381984
EPS+,WFG1,3,0.7,11,igd,-0.9595015
EPS+,WFG1,3,0.7,12,igd,-0.9634092
EPS+,WFG1,3,0.7,13,igd,-0.9513465
EPS+,WFG1,3,0.7,14,igd,-0.9489778
EPS+,WFG1,3,0.7,15,igd,-0.9392609
EPS+,WFG1,3,0.7,16,igd,-0.9466267
EPS+,WFG1,3,0.7,17,igd,-0.970766
EPS+,WFG1,3,0.7,18,igd,-0.9100109
EPS+,WFG1,3,0.7,19,igd,-0.9482415
EPS+,DTLZ1,6,0.7,0,s-energy,-471489100.0
EPS+,DTLZ1,6,0.7,1,s-energy,-3501875000000.0
EPS+,DTLZ1,6,0.7,2,s-energy,-393419000.0
EPS+,DTLZ1,6,0.7,3,s-energy,-431680600.0
EPS+,DTLZ1,6,0.7,4,s-energy,-349730900.0
EPS+,DTLZ1,6,0.7,5,s-energy,-358264300.0
EPS+,DTLZ1,6,0.7,6,s-energy,-23118900000000.0
EPS+,DTLZ1,6,0.7,7,s-energy,-402462300.0
EPS+,DTLZ1,6,0.7,8,s-energy,-22072180.0
EPS+,DTLZ1,6,0.7,9,s-energy,-13817370000.0
EPS+,DTLZ1,6,0.7,10,s-energy,-466356100.0
EPS+,DTLZ1,6,0.7,11,s-energy,-636450700.0
EPS+,DTLZ1,6,0.7,12,s-energy,-355031600.0
EPS+,DTLZ1,6,0.7,13,s-energy,-417753000.0
EPS+,DTLZ1,6,0.7,14,s-energy,-342363700.0
EPS+,DTLZ1,6,0.7,15,s-energy,-366831800.0
EPS+,DTLZ1,6,0.7,16,s-energy,-459277100.0
EPS+,DTLZ1,6,0.7,17,s-energy,-367950900.0
EPS+,DTLZ1,6,0.7,18,s-energy,-350084600.0
EPS+,DTLZ1,6,0.7,19,s-energy,-321027600.0
EPS+,DTLZ6,5,0.7,0,hv,22.59578
EPS+,DTLZ6,5,0.7,1,hv,22.25549
EPS+,DTLZ6,5,0.7,2,hv,22.30056
EPS+,DTLZ6,5,0.7,3,hv,22.62649
EPS+,DTLZ6,5,0.7,4,hv,22.50259
EPS+,DTLZ6,5,0.7,5,hv,22.43082
EPS+,DTLZ6,5,0.7,6,hv,22.74165
EPS+,DTLZ6,5,0.7,7,hv,22.2217
EPS+,DTLZ6,5,0.7,8,hv,22.74739
EPS+,DTLZ6,5,0.7,9,hv,22.77058
EPS+,DTLZ6,5,0.7,10,hv,22.73148
EPS+,DTLZ6,5,0.7,11,hv,22.20209
EPS+,DTLZ6,5,0.7,12,hv,22.50951
EPS+,DTLZ6,5,0.7,13,hv,22.08613
EPS+,DTLZ6,5,0.7,14,hv,22.94213
EPS+,DTLZ6,5,0.7,15,hv,22.48942
EPS+,DTLZ6,5,0.7,16,hv,22.40965
EPS+,DTLZ6,5,0.7,17,hv,22.47468
EPS+,DTLZ6,5,0.7,18,hv,22.65742
EPS+,DTLZ6,5,0.7,19,hv,22.20564
EPS+,DTLZ1,2,0.7,0,s-energy,-11420200.0
EPS+,DTLZ1,2,0.7,1,s-energy,-11143730.0
EPS+,DTLZ1,2,0.7,2,s-energy,-11002420.0
EPS+,DTLZ1,2,0.7,3,s-energy,-11160450.0
EPS+,DTLZ1,2,0.7,4,s-energy,-11006490.0
EPS+,DTLZ1,2,0.7,5,s-energy,-11079130.0
EPS+,DTLZ1,2,0.7,6,s-energy,-11559620.0
EPS+,DTLZ1,2,0.7,7,s-energy,-11322980.0
EPS+,DTLZ1,2,0.7,8,s-energy,-10973740.0
EPS+,DTLZ1,2,0.7,9,s-energy,-11289160.0
EPS+,DTLZ1,2,0.7,10,s-energy,-12264350.0
EPS+,DTLZ1,2,0.7,11,s-energy,-11629310.0
EPS+,DTLZ1,2,0.7,12,s-energy,-10958890.0
EPS+,DTLZ1,2,0.7,13,s-energy,-10960620.0
EPS+,DTLZ1,2,0.7,14,s-energy,-11401840.0
EPS+,DTLZ1,2,0.7,15,s-energy,-10986400.0
EPS+,DTLZ1,2,0.7,16,s-energy,-11571730.0
EPS+,DTLZ1,2,0.7,17,s-energy,-11010360.0
EPS+,DTLZ1,2,0.7,18,s-energy,-11046030.0
EPS+,DTLZ1,2,0.7,19,s-energy,-11078490.0
EPS+,WFG1,3,0.7,0,s-energy,-64040.29
EPS+,WFG1,3,0.7,1,s-energy,-64154.4
EPS+,WFG1,3,0.7,2,s-energy,-63289.12
EPS+,WFG1,3,0.7,3,s-energy,-63757.72
EPS+,WFG1,3,0.7,4,s-energy,-68198.95
EPS+,WFG1,3,0.7,5,s-energy,-56944.57
EPS+,WFG1,3,0.7,6,s-energy,-60844.39
EPS+,WFG1,3,0.7,7,s-energy,-62799.74
EPS+,WFG1,3,0.7,8,s-energy,-65222.1
EPS+,WFG1,3,0.7,9,s-energy,-55812.04
EPS+,WFG1,3,0.7,10,s-energy,-66339.37
EPS+,WFG1,3,0.7,11,s-energy,-57382.95
EPS+,WFG1,3,0.7,12,s-energy,-64685.6
EPS+,WFG1,3,0.7,13,s-energy,-66046.99
EPS+,WFG1,3,0.7,14,s-energy,-55502.98
EPS+,WFG1,3,0.7,15,s-energy,-75922.52
EPS+,WFG1,3,0.7,16,s-energy,-66419.99
EPS+,WFG1,3,0.7,17,s-energy,-64316.5
EPS+,WFG1,3,0.7,18,s-energy,-64521.22
EPS+,WFG1,3,0.7,19,s-energy,-60817.54
EPS+,WFG8,6,0.7,0,eps+,-2.764577
EPS+,WFG8,6,0.7,1,eps+,-2.750844
EPS+,WFG8,6,0.7,2,eps+,-2.674984
EPS+,WFG8,6,0.7,3,eps+,-2.490236
EPS+,WFG8,6,0.7,4,eps+,-2.718506
EPS+,WFG8,6,0.7,5,eps+,-2.654113
EPS+,WFG8,6,0.7,6,eps+,-2.454994
EPS+,WFG8,6,0.7,7,eps+,-2.757003
EPS+,WFG8,6,0.7,8,eps+,-2.685856
EPS+,WFG8,6,0.7,9,eps+,-2.488076
EPS+,WFG8,6,0.7,10,eps+,-2.502619
EPS+,WFG8,6,0.7,11,eps+,-2.566963
EPS+,WFG8,6,0.7,12,eps+,-2.657896
EPS+,WFG8,6,0.7,13,eps+,-2.712916
EPS+,WFG8,6,0.7,14,eps+,-2.711559
EPS+,WFG8,6,0.7,15,eps+,-2.521684
EPS+,WFG8,6,0.7,16,eps+,-2.646628
EPS+,WFG8,6,0.7,17,eps+,-2.800101
EPS+,WFG8,6,0.7,18,eps+,-2.4278
EPS+,WFG8,6,0.7,19,eps+,-2.530041
EPS+,WFG9,6,0.7,0,igd+,-0.5841755
EPS+,WFG9,6,0.7,1,igd+,-0.5827098
EPS+,WFG9,6,0.7,2,igd+,-0.5377677
EPS+,WFG9,6,0.7,3,igd+,-0.5713729
EPS+,WFG9,6,0.7,4,igd+,-0.576824
EPS+,WFG9,6,0.7,5,igd+,-0.5937647
EPS+,WFG9,6,0.7,6,igd+,-0.7701996
EPS+,WFG9,6,0.7,7,igd+,-0.5816373
EPS+,WFG9,6,0.7,8,igd+,-0.5550714
EPS+,WFG9,6,0.7,9,igd+,-0.5484464
EPS+,WFG9,6,0.7,10,igd+,-0.7457548
EPS+,WFG9,6,0.7,11,igd+,-0.5665881
EPS+,WFG9,6,0.7,12,igd+,-0.5852803
EPS+,WFG9,6,0.7,13,igd+,-0.5488932
EPS+,WFG9,6,0.7,14,igd+,-0.5567098
EPS+,WFG9,6,0.7,15,igd+,-0.5755492
EPS+,WFG9,6,0.7,16,igd+,-0.563584
EPS+,WFG9,6,0.7,17,igd+,-0.5954407
EPS+,WFG9,6,0.7,18,igd+,-0.5458812
EPS+,WFG9,6,0.7,19,igd+,-0.57679
EPS+,DTLZ7,5,0.7,0,s-energy,-290931.7
EPS+,DTLZ7,5,0.7,1,s-energy,-236003.8
EPS+,DTLZ7,5,0.7,2,s-energy,-305908.6
EPS+,DTLZ7,5,0.7,3,s-energy,-293185.9
EPS+,DTLZ7,5,0.7,4,s-energy,-218249.1
EPS+,DTLZ7,5,0.7,5,s-energy,-355123.9
EPS+,DTLZ7,5,0.7,6,s-energy,-277896.7
EPS+,DTLZ7,5,0.7,7,s-energy,-2135179.0
EPS+,DTLZ7,5,0.7,8,s-energy,-245130.9
EPS+,DTLZ7,5,0.7,9,s-energy,-488629.1
EPS+,DTLZ7,5,0.7,10,s-energy,-391610.0
EPS+,DTLZ7,5,0.7,11,s-energy,-175548.6
EPS+,DTLZ7,5,0.7,12,s-energy,-1436333.0
EPS+,DTLZ7,5,0.7,13,s-energy,-1337036.0
EPS+,DTLZ7,5,0.7,14,s-energy,-206787.2
EPS+,DTLZ7,5,0.7,15,s-energy,-2106131.0
EPS+,DTLZ7,5,0.7,16,s-energy,-2387683.0
EPS+,DTLZ7,5,0.7,17,s-energy,-331623.8
EPS+,DTLZ7,5,0.7,18,s-energy,-339194.4
EPS+,DTLZ7,5,0.7,19,s-energy,-330307.0
EPS+,DTLZ7,3,0.7,0,hv,16.35687
EPS+,DTLZ7,3,0.7,1,hv,16.34571
EPS+,DTLZ7,3,0.7,2,hv,16.35633
EPS+,DTLZ7,3,0.7,3,hv,16.33998
EPS+,DTLZ7,3,0.7,4,hv,16.33847
EPS+,DTLZ7,3,0.7,5,hv,16.33439
EPS+,DTLZ7,3,0.7,6,hv,16.34959
EPS+,DTLZ7,3,0.7,7,hv,16.35299
EPS+,DTLZ7,3,0.7,8,hv,16.35178
EPS+,DTLZ7,3,0.7,9,hv,16.33979
EPS+,DTLZ7,3,0.7,10,hv,16.34563
EPS+,DTLZ7,3,0.7,11,hv,16.34815
EPS+,DTLZ7,3,0.7,12,hv,16.36022
EPS+,DTLZ7,3,0.7,13,hv,16.34717
EPS+,DTLZ7,3,0.7,14,hv,16.34854
EPS+,DTLZ7,3,0.7,15,hv,16.33376
EPS+,DTLZ7,3,0.7,16,hv,16.33277
EPS+,DTLZ7,3,0.7,17,hv,16.35075
EPS+,DTLZ7,3,0.7,18,hv,16.34014
EPS+,DTLZ7,3,0.7,19,hv,16.34321
EPS+,DTLZ6,4,0.7,0,eps+,-0.0730616
EPS+,DTLZ6,4,0.7,1,eps+,-0.044302
EPS+,DTLZ6,4,0.7,2,eps+,-0.0520503
EPS+,DTLZ6,4,0.7,3,eps+,-0.0526954
EPS+,DTLZ6,4,0.7,4,eps+,-0.050814
EPS+,DTLZ6,4,0.7,5,eps+,-0.0533799
EPS+,DTLZ6,4,0.7,6,eps+,-0.0428501
EPS+,DTLZ6,4,0.7,7,eps+,-0.0403335
EPS+,DTLZ6,4,0.7,8,eps+,-0.0378707
EPS+,DTLZ6,4,0.7,9,eps+,-0.0449989
EPS+,DTLZ6,4,0.7,10,eps+,-0.0433143
EPS+,DTLZ6,4,0.7,11,eps+,-0.0529217
EPS+,DTLZ6,4,0.7,12,eps+,-0.0694467
EPS+,DTLZ6,4,0.7,13,eps+,-0.0432815
EPS+,DTLZ6,4,0.7,14,eps+,-0.0506848
EPS+,DTLZ6,4,0.7,15,eps+,-0.0548782
EPS+,DTLZ6,4,0.7,16,eps+,-0.0532362
EPS+,DTLZ6,4,0.7,17,eps+,-0.0599696
EPS+,DTLZ6,4,0.7,18,eps+,-0.0601418
EPS+,DTLZ6,4,0.7,19,eps+,-0.0440257
EPS+,DTLZ7,6,0.7,0,hv,11.23292
EPS+,DTLZ7,6,0.7,1,hv,11.20269
EPS+,DTLZ7,6,0.7,2,hv,11.28406
EPS+,DTLZ7,6,0.7,3,hv,11.15727
EPS+,DTLZ7,6,0.7,4,hv,11.26629
EPS+,DTLZ7,6,0.7,5,hv,11.17928
EPS+,DTLZ7,6,0.7,6,hv,11.21116
EPS+,DTLZ7,6,0.7,7,hv,11.12377
EPS+,DTLZ7,6,0.7,8,hv,11.21429
EPS+,DTLZ7,6,0.7,9,hv,11.2819
EPS+,DTLZ7,6,0.7,10,hv,11.21323
EPS+,DTLZ7,6,0.7,11,hv,11.2388
EPS+,DTLZ7,6,0.7,12,hv,11.22856
EPS+,DTLZ7,6,0.7,13,hv,11.24779
EPS+,DTLZ7,6,0.7,14,hv,11.21961
EPS+,DTLZ7,6,0.7,15,hv,11.20679
EPS+,DTLZ7,6,0.7,16,hv,11.21878
EPS+,DTLZ7,6,0.7,17,hv,11.1635
EPS+,DTLZ7,6,0.7,18,hv,11.29789
EPS+,DTLZ7,6,0.7,19,hv,11.2436
EPS+,WFG1,5,0.7,0,igd+,-1.380388
EPS+,WFG1,5,0.7,1,igd+,-1.328653
EPS+,WFG1,5,0.7,2,igd+,-1.39763
EPS+,WFG1,5,0.7,3,igd+,-1.352878
EPS+,WFG1,5,0.7,4,igd+,-1.4918
EPS+,WFG1,5,0.7,5,igd+,-1.340888
EPS+,WFG1,5,0.7,6,igd+,-1.370097
EPS+,WFG1,5,0.7,7,igd+,-1.350879
EPS+,WFG1,5,0.7,8,igd+,-1.394158
EPS+,WFG1,5,0.7,9,igd+,-1.330618
EPS+,WFG1,5,0.7,10,igd+,-1.351902
EPS+,WFG1,5,0.7,11,igd+,-1.336478
EPS+,WFG1,5,0.7,12,igd+,-1.303937
EPS+,WFG1,5,0.7,13,igd+,-1.364348
EPS+,WFG1,5,0.7,14,igd+,-1.352142
EPS+,WFG1,5,0.7,15,igd+,-1.395975
EPS+,WFG1,5,0.7,16,igd+,-1.363235
EPS+,WFG1,5,0.7,17,igd+,-1.339874
EPS+,WFG1,5,0.7,18,igd+,-1.35501
EPS+,WFG1,5,0.7,19,igd+,-1.35335
EPS+,DTLZ4,5,0.7,0,r2,612.6556
EPS+,DTLZ4,5,0.7,1,r2,370.5052
EPS+,DTLZ4,5,0.7,2,r2,772.8457
EPS+,DTLZ4,5,0.7,3,r2,828.6557
EPS+,DTLZ4,5,0.7,4,r2,812.9718
EPS+,DTLZ4,5,0.7,5,r2,343.7841
EPS+,DTLZ4,5,0.7,6,r2,339.6563
EPS+,DTLZ4,5,0.7,7,r2,795.1112
EPS+,DTLZ4,5,0.7,8,r2,711.9723
EPS+,DTLZ4,5,0.7,9,r2,768.7233
EPS+,DTLZ4,5,0.7,10,r2,775.4946
EPS+,DTLZ4,5,0.7,11,r2,343.5312
EPS+,DTLZ4,5,0.7,12,r2,387.2105
EPS+,DTLZ4,5,0.7,13,r2,370.8994
EPS+,DTLZ4,5,0.7,14,r2,333.5912
EPS+,DTLZ4,5,0.7,15,r2,376.3889
EPS+,DTLZ4,5,0.7,16,r2,390.2824
EPS+,DTLZ4,5,0.7,17,r2,690.0137
EPS+,DTLZ4,5,0.7,18,r2,739.6177
EPS+,DTLZ4,5,0.7,19,r2,340.7191
EPS+,WFG2,7,0.7,0,igd,-2.024652
EPS+,WFG2,7,0.7,1,igd,-2.629596
EPS+,WFG2,7,0.7,2,igd,-2.045663
EPS+,WFG2,7,0.7,3,igd,-2.025319
EPS+,WFG2,7,0.7,4,igd,-2.035896
EPS+,WFG2,7,0.7,5,igd,-2.036158
EPS+,WFG2,7,0.7,6,igd,-2.00891
EPS+,WFG2,7,0.7,7,igd,-2.04098
EPS+,WFG2,7,0.7,8,igd,-2.888457
EPS+,WFG2,7,0.7,9,igd,-2.023599
EPS+,WFG2,7,0.7,10,igd,-2.025218
EPS+,WFG2,7,0.7,11,igd,-2.057502
EPS+,WFG2,7,0.7,12,igd,-2.004891
EPS+,WFG2,7,0.7,13,igd,-2.010899
EPS+,WFG2,7,0.7,14,igd,-3.003549
EPS+,WFG2,7,0.7,15,igd,-2.068194
EPS+,WFG2,7,0.7,16,igd,-2.033668
EPS+,WFG2,7,0.7,17,igd,-2.080211
EPS+,WFG2,7,0.7,18,igd,-2.054227
EPS+,WFG2,7,0.7,19,igd,-2.036361
EPS+,WFG7,2,0.7,0,eps+,-0.01774
EPS+,WFG7,2,0.7,1,eps+,-0.01776
EPS+,WFG7,2,0.7,2,eps+,-0.018296
EPS+,WFG7,2,0.7,3,eps+,-0.0145178
EPS+,WFG7,2,0.7,4,eps+,-0.020405
EPS+,WFG7,2,0.7,5,eps+,-0.019025
EPS+,WFG7,2,0.7,6,eps+,-0.0148314
EPS+,WFG7,2,0.7,7,eps+,-0.01421
EPS+,WFG7,2,0.7,8,eps+,-0.01677
EPS+,WFG7,2,0.7,9,eps+,-0.015489
EPS+,WFG7,2,0.7,10,eps+,-0.015371
EPS+,WFG7,2,0.7,11,eps+,-0.0221741
EPS+,WFG7,2,0.7,12,eps+,-0.014742
EPS+,WFG7,2,0.7,13,eps+,-0.016002
EPS+,WFG7,2,0.7,14,eps+,-0.017687
EPS+,WFG7,2,0.7,15,eps+,-0.014671
EPS+,WFG7,2,0.7,16,eps+,-0.016247
EPS+,WFG7,2,0.7,17,eps+,-0.015317
EPS+,WFG7,2,0.7,18,eps+,-0.0143467
EPS+,WFG7,2,0.7,19,eps+,-0.018153
EPS+,DTLZ5,3,0.7,0,igd,-0.003942717
EPS+,DTLZ5,3,0.7,1,igd,-0.003993061
EPS+,DTLZ5,3,0.7,2,igd,-0.003971095
EPS+,DTLZ5,3,0.7,3,igd,-0.004099467
EPS+,DTLZ5,3,0.7,4,igd,-0.004027164
EPS+,DTLZ5,3,0.7,5,igd,-0.004037316
EPS+,DTLZ5,3,0.7,6,igd,-0.004006371
EPS+,DTLZ5,3,0.7,7,igd,-0.003992493
EPS+,DTLZ5,3,0.7,8,igd,-0.003986244
EPS+,DTLZ5,3,0.7,9,igd,-0.004238106
EPS+,DTLZ5,3,0.7,10,igd,-0.004081932
EPS+,DTLZ5,3,0.7,11,igd,-0.003921356
EPS+,DTLZ5,3,0.7,12,igd,-0.004014112
EPS+,DTLZ5,3,0.7,13,igd,-0.003951116
EPS+,DTLZ5,3,0.7,14,igd,-0.003999537
EPS+,DTLZ5,3,0.7,15,igd,-0.003989793
EPS+,DTLZ5,3,0.7,16,igd,-0.004010447
EPS+,DTLZ5,3,0.7,17,igd,-0.004023953
EPS+,DTLZ5,3,0.7,18,igd,-0.004116469
EPS+,DTLZ5,3,0.7,19,igd,-0.00406534
EPS+,DTLZ3,7,0.7,0,igd+,-1.198973
EPS+,DTLZ3,7,0.7,1,igd+,-2.539187
EPS+,DTLZ3,7,0.7,2,igd+,-1.276514
EPS+,DTLZ3,7,0.7,3,igd+,-1.278676
EPS+,DTLZ3,7,0.7,4,igd+,-1.256197
EPS+,DTLZ3,7,0.7,5,igd+,-1.265931
EPS+,DTLZ3,7,0.7,6,igd+,-0.3615638
EPS+,DTLZ3,7,0.7,7,igd+,-1.408677
EPS+,DTLZ3,7,0.7,8,igd+,-0.2595122
EPS+,DTLZ3,7,0.7,9,igd+,-1.452097
EPS+,DTLZ3,7,0.7,10,igd+,-1.91127
EPS+,DTLZ3,7,0.7,11,igd+,-0.4578126
EPS+,DTLZ3,7,0.7,12,igd+,-4.799131
EPS+,DTLZ3,7,0.7,13,igd+,-0.296737
EPS+,DTLZ3,7,0.7,14,igd+,-3.271439
EPS+,DTLZ3,7,0.7,15,igd+,-0.2783474
EPS+,DTLZ3,7,0.7,16,igd+,-2.463479
EPS+,DTLZ3,7,0.7,17,igd+,-2.305313
EPS+,DTLZ3,7,0.7,18,igd+,-2.32636
EPS+,DTLZ3,7,0.7,19,igd+,-0.299492
EPS+,DTLZ2,4,0.7,0,spd,66.49523
EPS+,DTLZ2,4,0.7,1,spd,66.67444
EPS+,DTLZ2,4,0.7,2,spd,65.35021
EPS+,DTLZ2,4,0.7,3,spd,66.8257
EPS+,DTLZ2,4,0.7,4,spd,66.01741
EPS+,DTLZ2,4,0.7,5,spd,65.82977
EPS+,DTLZ2,4,0.7,6,spd,65.1245
EPS+,DTLZ2,4,0.7,7,spd,64.70793
EPS+,DTLZ2,4,0.7,8,spd,62.60828
EPS+,DTLZ2,4,0.7,9,spd,66.0226
EPS+,DTLZ2,4,0.7,10,spd,65.78544
EPS+,DTLZ2,4,0.7,11,spd,64.88489
EPS+,DTLZ2,4,0.7,12,spd,67.07332
EPS+,DTLZ2,4,0.7,13,spd,64.65866
EPS+,DTLZ2,4,0.7,14,spd,65.67334
EPS+,DTLZ2,4,0.7,15,spd,66.61875
EPS+,DTLZ2,4,0.7,16,spd,64.6905
EPS+,DTLZ2,4,0.7,17,spd,64.66891
EPS+,DTLZ2,4,0.7,18,spd,65.0031
EPS+,DTLZ2,4,0.7,19,spd,65.33777
EPS+,DTLZ6,2,0.7,0,spd,8.923615
EPS+,DTLZ6,2,0.7,1,spd,8.810317
EPS+,DTLZ6,2,0.7,2,spd,8.806349
EPS+,DTLZ6,2,0.7,3,spd,8.812662
EPS+,DTLZ6,2,0.7,4,spd,8.812973
EPS+,DTLZ6,2,0.7,5,spd,8.814969
EPS+,DTLZ6,2,0.7,6,spd,8.81241
EPS+,DTLZ6,2,0.7,7,spd,8.805455
EPS+,DTLZ6,2,0.7,8,spd,8.802352
EPS+,DTLZ6,2,0.7,9,spd,8.814701
EPS+,DTLZ6,2,0.7,10,spd,8.814825
EPS+,DTLZ6,2,0.7,11,spd,8.809122
EPS+,DTLZ6,2,0.7,12,spd,8.808111
EPS+,DTLZ6,2,0.7,13,spd,8.812406
EPS+,DTLZ6,2,0.7,14,spd,8.807659
EPS+,DTLZ6,2,0.7,15,spd,8.811434
EPS+,DTLZ6,2,0.7,16,spd,8.805948
EPS+,DTLZ6,2,0.7,17,spd,8.804255
EPS+,DTLZ6,2,0.7,18,spd,8.808461
EPS+,DTLZ6,2,0.7,19,spd,8.815464
EPS+,WFG1,2,0.7,0,eps+,-0.7779451
EPS+,WFG1,2,0.7,1,eps+,-0.7440294
EPS+,WFG1,2,0.7,2,eps+,-0.7589654
EPS+,WFG1,2,0.7,3,eps+,-0.7535907
EPS+,WFG1,2,0.7,4,eps+,-0.7474303
EPS+,WFG1,2,0.7,5,eps+,-0.7579982
EPS+,WFG1,2,0.7,6,eps+,-0.7572456
EPS+,WFG1,2,0.7,7,eps+,-0.7669542
EPS+,WFG1,2,0.7,8,eps+,-0.7293079
EPS+,WFG1,2,0.7,9,eps+,-0.7386818
EPS+,WFG1,2,0.7,10,eps+,-0.761739
EPS+,WFG1,2,0.7,11,eps+,-0.7639635
EPS+,WFG1,2,0.7,12,eps+,-0.7299867
EPS+,WFG1,2,0.7,13,eps+,-0.7344603
EPS+,WFG1,2,0.7,14,eps+,-0.7811676
EPS+,WFG1,2,0.7,15,eps+,-0.758607
EPS+,WFG1,2,0.7,16,eps+,-0.7622733
EPS+,WFG1,2,0.7,17,eps+,-0.7509248
EPS+,WFG1,2,0.7,18,eps+,-0.7458654
EPS+,WFG1,2,0.7,19,eps+,-0.7445668
EPS+,WFG3,6,0.7,0,igd+,-0.4433039
EPS+,WFG3,6,0.7,1,igd+,-0.4311493
EPS+,WFG3,6,0.7,2,igd+,-0.4443922
EPS+,WFG3,6,0.7,3,igd+,-0.4517815
EPS+,WFG3,6,0.7,4,igd+,-0.4411398
EPS+,WFG3,6,0.7,5,igd+,-0.4486145
EPS+,WFG3,6,0.7,6,igd+,-0.449503
EPS+,WFG3,6,0.7,7,igd+,-0.4338028
EPS+,WFG3,6,0.7,8,igd+,-0.4506745
EPS+,WFG3,6,0.7,9,igd+,-0.4366978
EPS+,WFG3,6,0.7,10,igd+,-0.4463944
EPS+,WFG3,6,0.7,11,igd+,-0.4192613
EPS+,WFG3,6,0.7,12,igd+,-0.4280663
EPS+,WFG3,6,0.7,13,igd+,-0.4231955
EPS+,WFG3,6,0.7,14,igd+,-0.4334256
EPS+,WFG3,6,0.7,15,igd+,-0.4411217
EPS+,WFG3,6,0.7,16,igd+,-0.4342963
